Column,Missing_Percentage
CDCW_TOT_POPULATION,3.6543821616599566
CDCW_INJURY_DTH_RATE,6.937132239083307
CDCW_TRANSPORT_DTH_RATE,20.130071229482812
CDCW_SELFHARM_DTH_RATE,24.52771755961598
CDCW_ASSAULT_DTH_RATE,64.69495199752245
CDCW_MATERNAL_DTH_RATE,94.20873335397955
CDCW_OPIOID_DTH_RATE,47.13533601734283
CDCW_DRUG_DTH_RATE,31.774543202229793
CEN_AREALAND_SQM_COUNTY,0.06193868070610096
CEN_POPDENSITY_COUNTY,0.24775472282440383
CHR_TOT_MENTAL_PROV,2.6943326107153918
CHR_MENTAL_PROV_RATE,9.538556828739548
CHR_TOT_POPULATION,2.6943326107153918
MP_MEDICARE_ELIGIBLES,0.3406627438835553
MP_MEDICARE_ADVTG_ENROLLED,2.136884484360483
MP_PCT_ADVTG_PEN,2.136884484360483
NCHS_URCS_2006,2.6943326107153918
NCHS_URCS_2013,2.6943326107153918
NEPHTN_ARSENIC_MEAN_CSW,72.00371632084237
NEPHTN_ARSENIC_MEAN_POP,72.00371632084237
NEPHTN_PCT_ARSENIC_MCL_NOTDETECT,76.86590275627128
NEPHTN_PCT_ARSENIC_MCL_LESS10,72.09662434190152
NEPHTN_PCT_ARSENIC_MCL_GREATER10,97.46051409104986
NEPHTN_HEATIND_90,3.7472901827191083
NEPHTN_HEATIND_95,3.7472901827191083
NEPHTN_HEATIND_100,3.7472901827191083
NEPHTN_HEATIND_105,3.7472901827191083
NEPHTN_MAXDROUGHT,3.7472901827191083
NEPHTN_NUMDROUGHT,3.7472901827191083
NEPHTN_TEMPERATURE_90,3.7472901827191083
NEPHTN_TEMPERATURE_95,3.7472901827191083
NEPHTN_TEMPERATURE_100,3.7472901827191083
NEPHTN_TEMPERATURE_105,3.7472901827191083
NHC_AVG_LIC_STAFF,12.356766800867142
NHC_AVG_REP_NURSE_STAFF,12.356766800867142
NHC_AVG_ADJ_NURSE_STAFF,12.418705481573243
NHC_TOT_FACS,12.109012078042737
NHC_FACS_RATE,12.17095075874884
EPAA_2NDMAX_CO_1HR,95.07587488386497
EPAA_2NDMAX_CO_8HR,95.07587488386497
EPAA_98PR_NO2_1HR,92.96995973985754
EPAA_MEAN_NO2_1HR,92.35057293279652
EPAA_2NDMAX_O3_1HR,76.71105605450605
EPAA_4THMAX_O3_8HR,76.71105605450605
EPAA_MAX_PB_3MON,98.88510374729019
EPAA_2NDMAX_PM10_24HR,91.73118612573552
EPAA_MEAN_WTD_PM10,91.73118612573552
EPAA_MEAN_WTD_PM25,83.6791576339424
EPAA_98PR_PM25_DAILY,83.6791576339424
EPAA_99PR_SO2_1HR,91.26664602043977
EPAA_2NDMAX_SO2_24HR,91.26664602043977
EPAA_MEAN_SO2_1HR,91.23567668008673
NOAAC_AVG_TEMP_APR,3.809228863425209
NOAAC_AVG_TEMP_AUG,3.809228863425209
NOAAC_AVG_TEMP_DEC,3.809228863425209
NOAAC_AVG_TEMP_FEB,3.809228863425209
NOAAC_AVG_TEMP_JAN,3.809228863425209
NOAAC_AVG_TEMP_JUL,3.809228863425209
NOAAC_AVG_TEMP_JUN,3.809228863425209
NOAAC_AVG_TEMP_MAR,3.809228863425209
NOAAC_AVG_TEMP_MAY,3.809228863425209
NOAAC_AVG_TEMP_NOV,3.809228863425209
NOAAC_AVG_TEMP_OCT,3.809228863425209
NOAAC_AVG_TEMP_SEP,3.809228863425209
NOAAC_MAX_TEMP_APR,3.809228863425209
NOAAC_MAX_TEMP_AUG,3.809228863425209
NOAAC_MAX_TEMP_DEC,3.809228863425209
NOAAC_MAX_TEMP_FEB,3.809228863425209
NOAAC_MAX_TEMP_JAN,3.809228863425209
NOAAC_MAX_TEMP_JUL,3.809228863425209
NOAAC_MAX_TEMP_JUN,3.809228863425209
NOAAC_MAX_TEMP_MAR,3.809228863425209
NOAAC_MAX_TEMP_MAY,3.809228863425209
NOAAC_MAX_TEMP_NOV,3.809228863425209
NOAAC_MAX_TEMP_OCT,3.809228863425209
NOAAC_MAX_TEMP_SEP,3.809228863425209
NOAAC_MIN_TEMP_APR,3.809228863425209
NOAAC_MIN_TEMP_AUG,3.809228863425209
NOAAC_MIN_TEMP_DEC,3.809228863425209
NOAAC_MIN_TEMP_FEB,3.809228863425209
NOAAC_MIN_TEMP_JAN,3.809228863425209
NOAAC_MIN_TEMP_JUL,3.809228863425209
NOAAC_MIN_TEMP_JUN,3.809228863425209
NOAAC_MIN_TEMP_MAR,3.809228863425209
NOAAC_MIN_TEMP_MAY,3.809228863425209
NOAAC_MIN_TEMP_NOV,3.809228863425209
NOAAC_MIN_TEMP_OCT,3.809228863425209
NOAAC_MIN_TEMP_SEP,3.809228863425209
NOAAC_PRECIPITATION_APR,3.809228863425209
NOAAC_PRECIPITATION_AUG,3.809228863425209
NOAAC_PRECIPITATION_DEC,3.809228863425209
NOAAC_PRECIPITATION_FEB,3.809228863425209
NOAAC_PRECIPITATION_JAN,3.809228863425209
NOAAC_PRECIPITATION_JUL,3.809228863425209
NOAAC_PRECIPITATION_JUN,3.809228863425209
NOAAC_PRECIPITATION_MAR,3.809228863425209
NOAAC_PRECIPITATION_MAY,3.809228863425209
NOAAC_PRECIPITATION_NOV,3.809228863425209
NOAAC_PRECIPITATION_OCT,3.809228863425209
NOAAC_PRECIPITATION_SEP,3.809228863425209
NOAAS_PROPERTY_DAMAGE,2.074945803654382
NOAAS_TOT_DEATHS_DIRECT,2.074945803654382
NOAAS_TOT_DEATHS_INDIRECT,2.074945803654382
NOAAS_TOT_INJURIES_DIRECT,2.074945803654382
NOAAS_TOT_INJURIES_INDIRECT,2.074945803654382
NOAAS_TOT_STORMEVENT,2.074945803654382
NOAAS_TOT_TORNADO,2.074945803654382
NOAAS_TOT_WIND,2.074945803654382
NOAAS_TOT_HAIL,2.074945803654382
NOAAS_TOT_HURRICANE_STORM,2.074945803654382
