County,Topic,Indicator,AbsoluteIndexDisparity,RelativeIndexDisparity,PopulationWeightedIndexDisparity,PopulationAttributableProportion
Hays,Poverty,% POV ASIAN,1.652694472855332,0.25911713757034566,0.013669817043462889,1.0
Hemphill,Poverty,% POV ASIAN,6.37817509236206,1.0,0.0007401204506248185,0.0
Henderson,Poverty,% POV ASIAN,1.0210322352192032,0.16008218972255894,0.0028779244268792277,1.0
Hidalgo,Poverty,% POV ASIAN,1.204731696135645,0.18888344686214797,0.03599412703730328,1.0
Hill,Poverty,% POV ASIAN,1.955158240971274,0.30653881598713073,0.0024065455194948984,1.0
Hockley,Poverty,% POV ASIAN,1.7846820504950838,0.27981076478007977,0.0013187984494727996,1.0
Hood,Poverty,% POV ASIAN,4.58039633620937,0.7181358727035337,0.009680594619149637,1.0
Hopkins,Poverty,% POV ASIAN,11.841824907637939,1.8566164672742622,0.014946701858597729,1.0
Houston,Poverty,% POV ASIAN,6.12182490763794,0.959808223980696,0.004634862791040279,1.0
Howard,Poverty,% POV ASIAN,6.37817509236206,1.0,0.007628799204252269,1.0
Hudspeth,Poverty,% POV ASIAN,6.37817509236206,1.0,0.0007007290605856502,0.0
Hunt,Poverty,% POV ASIAN,19.59896776478079,3.0728174565559963,0.06721627345996907,1.0
Hutchinson,Poverty,% POV ASIAN,5.37817509236206,0.8432153420815444,0.0038044578078351246,1.0
Irion,Poverty,% POV ASIAN,6.37817509236206,1.0,0.00033110651738478726,0.0
Jack,Poverty,% POV ASIAN,6.37817509236206,1.0,0.00185402142451019,0.0
Jackson,Poverty,% POV ASIAN,6.37817509236206,1.0,0.003279989743928084,1.0
Jasper,Poverty,% POV ASIAN,13.709824907637941,2.149490208265938,0.015513683382051384,1.0
Jeff Davis,Poverty,% POV ASIAN,6.37817509236206,1.0,0.0004368067473232223,0.0
Jefferson,Poverty,% POV ASIAN,6.703140697111625,1.0509496211759246,0.05899865193998254,1.0
Jim Hogg,Poverty,% POV ASIAN,6.37817509236206,1.0,0.0010587530278305358,0.0
Jim Wells,Poverty,% POV ASIAN,6.37817509236206,1.0,0.008510947500073867,1.0
Johnson,Poverty,% POV ASIAN,1.0882351640481964,0.17061857793013097,0.006718177251643831,1.0
Jones,Poverty,% POV ASIAN,6.37817509236206,1.0,0.004303071679667595,0.0
Karnes,Poverty,% POV ASIAN,6.37817509236206,1.0,0.0032191519304231465,0.0
Kaufman,Poverty,% POV ASIAN,4.172619536806504,0.6542027267020727,0.02080351182194256,1.0
Kendall,Poverty,% POV ASIAN,6.37817509236206,1.0,0.00969006310857964,1.0
Kenedy,Poverty,% POV ASIAN,6.37817509236206,1.0,7.65943695206051e-05,0.0
Kent,Poverty,% POV ASIAN,6.37817509236206,1.0,0.00016478731499718757,0.0
Kerr,Poverty,% POV ASIAN,1.428967764780797,0.22404022217765748,0.002578837796221282,1.0
Kimble,Poverty,% POV ASIAN,6.37817509236206,1.0,0.0009379527650437529,0.0
Kinney,Poverty,% POV ASIAN,6.37817509236206,1.0,0.0006847536635142098,0.0
Kleberg,Poverty,% POV ASIAN,21.01582490763794,3.2949589190181747,0.022382083837123375,1.0
Knox,Poverty,% POV ASIAN,6.37817509236206,1.0,0.0007337740600073969,0.0
La Salle,Poverty,% POV ASIAN,6.37817509236206,1.0,0.0014583567956723215,0.0
Lamar,Poverty,% POV ASIAN,6.37817509236206,1.0,0.010961310801565911,1.0
Lamb,Poverty,% POV ASIAN,2.01417509236206,0.31579175284385946,0.0009015164767853369,1.0
Lampasas,Poverty,% POV ASIAN,5.196508425695393,0.8147327958930248,0.0038560288994880215,1.0
Lavaca,Poverty,% POV ASIAN,0.48817509236205936,0.07653836486029598,0.00034063939268872724,1.0
Lee,Poverty,% POV ASIAN,6.37817509236206,1.0,0.003824903972803246,0.0
Leon,Poverty,% POV ASIAN,6.37817509236206,1.0,0.003439962555698262,0.0
Liberty,Poverty,% POV ASIAN,5.386530789990882,0.8445253872759493,0.016934396259055837,1.0
Limestone,Poverty,% POV ASIAN,16.27807490763794,2.5521524059650114,0.012368889290482762,1.0
Lipscomb,Poverty,% POV ASIAN,43.621824907637944,6.839232895922784,0.004578420434776466,0.0
Live Oak,Poverty,% POV ASIAN,18.62182490763794,2.919616447961392,0.007242293607054738,0.0
Llano,Poverty,% POV ASIAN,6.12182490763794,0.959808223980696,0.0044619953897429825,1.0
Loving,Poverty,% POV ASIAN,6.37817509236206,1.0,1.4005827569482078e-05,0.0
Lubbock,Poverty,% POV ASIAN,5.063240001977562,0.7938383516690929,0.053965581033963275,1.0
Lynn,Poverty,% POV ASIAN,26.955158240971276,4.226155263948523,0.005175495741893883,0.0
Madison,Poverty,% POV ASIAN,6.37817509236206,1.0,0.002944506405427834,0.0
Marion,Poverty,% POV ASIAN,6.37817509236206,1.0,0.002128229267393956,0.0
Martin,Poverty,% POV ASIAN,6.37817509236206,1.0,0.0011460706090840255,0.0
Mason,Poverty,% POV ASIAN,6.37817509236206,1.0,0.0008650786934712914,0.0
Matagorda,Poverty,% POV ASIAN,2.7841325999456323,0.4365092772820966,0.0034633006079561844,1.0
Maverick,Poverty,% POV ASIAN,6.37817509236206,1.0,0.012668052195540767,1.0
McCulloch,Poverty,% POV ASIAN,9.335158240971271,1.463609591425333,0.0024438727345738377,1.0
McLennan,Poverty,% POV ASIAN,4.4961352524655265,0.704925027512917,0.0401986200131553,1.0
McMullen,Poverty,% POV ASIAN,6.37817509236206,1.0,0.0001313046334638945,0.0
Medina,Poverty,% POV ASIAN,2.712733998547032,0.4253150719859608,0.00472344111622566,1.0
Menard,Poverty,% POV ASIAN,6.37817509236206,1.0,0.00042936615142693494,0.0
Midland,Poverty,% POV ASIAN,3.7756086914217235,0.591957517118503,0.0220203811049056,1.0
Milam,Poverty,% POV ASIAN,7.9075391933522265,1.2397808274065099,0.006716130153405531,1.0
Mills,Poverty,% POV ASIAN,43.621824907637944,6.839232895922784,0.0066693172466047515,0.0
Mitchell,Poverty,% POV ASIAN,6.37817509236206,1.0,0.0019673810914006854,1.0
Montague,Poverty,% POV ASIAN,6.37817509236206,1.0,0.004369161678511089,1.0
Montgomery,Poverty,% POV ASIAN,1.8729119344673224,0.2936438569568522,0.03987049341013177,1.0
Moore,Poverty,% POV ASIAN,3.6984915743046063,0.5798667362916383,0.0027103013405961928,1.0
Morris,Poverty,% POV ASIAN,6.37817509236206,1.0,0.0026201839607720144,0.0
Motley,Poverty,% POV ASIAN,6.37817509236206,1.0,0.00023262804228686641,0.0
Nacogdoches,Poverty,% POV ASIAN,0.2841778488144113,0.044554726814370095,0.0006303928346240462,1.0
Navarro,Poverty,% POV ASIAN,4.732658240971272,0.7420082033556411,0.008545182927739562,1.0
Newton,Poverty,% POV ASIAN,0.19982490763794036,0.03132947978760148,8.376190748858878e-05,0.0
Nolan,Poverty,% POV ASIAN,6.37817509236206,1.0,0.003225279479984795,1.0
Nueces,Poverty,% POV ASIAN,4.987554074304606,0.7819719593896476,0.06043849262708944,1.0
Ochiltree,Poverty,% POV ASIAN,6.37817509236206,1.0,0.002191693173568172,1.0
Oldham,Poverty,% POV ASIAN,6.37817509236206,1.0,0.0003847225760492109,0.0
Orange,Poverty,% POV ASIAN,5.31067509236206,0.8326323776720486,0.01545321751452524,1.0
Palo Pinto,Poverty,% POV ASIAN,7.85282490763794,1.2312024668375428,0.007654454133885541,1.0
Panola,Poverty,% POV ASIAN,7.9075391933522265,1.2397808274065099,0.0061021444324248116,1.0
Parker,Poverty,% POV ASIAN,0.8525145628103541,0.13366120410072316,0.0043355763592571655,1.0
Parmer,Poverty,% POV ASIAN,25.58682490763794,4.011621590363435,0.008664069158925397,0.0
Pecos,Poverty,% POV ASIAN,6.37817509236206,1.0,0.0033248521603615813,1.0
Polk,Poverty,% POV ASIAN,6.37817509236206,1.0,0.010968970238517972,1.0
Potter,Poverty,% POV ASIAN,5.3358249076379405,0.8365754828567898,0.021699208761972347,1.0
Presidio,Poverty,% POV ASIAN,6.37817509236206,1.0,0.0013417145129452285,0.0
Rains,Poverty,% POV ASIAN,6.37817509236206,1.0,0.002661982602424687,0.0
Randall,Poverty,% POV ASIAN,4.627279453092486,0.7254864261462041,0.022346821122801754,1.0
Reagan,Poverty,% POV ASIAN,6.37817509236206,1.0,0.000740776973792138,0.0
Real,Poverty,% POV ASIAN,93.62182490763794,14.678465791845568,0.008859388122906707,0.0
Red River,Poverty,% POV ASIAN,13.62182490763794,2.1356931583691137,0.005415501303293465,0.0
Reeves,Poverty,% POV ASIAN,13.276824907637941,2.0816024513872464,0.0067183050727269485,1.0
Refugio,Poverty,% POV ASIAN,6.37817509236206,1.0,0.0014752075569668544,0.0
Roberts,Poverty,% POV ASIAN,6.37817509236206,1.0,0.00018098155312440124,0.0
Robertson,Poverty,% POV ASIAN,6.37817509236206,1.0,0.0036671195715908,0.0
Rockwall,Poverty,% POV ASIAN,0.3823130233965433,0.05994081659099758,0.0014143169817641542,1.0
Runnels,Poverty,% POV ASIAN,6.37817509236206,1.0,0.002166526452154259,0.0
Rusk,Poverty,% POV ASIAN,0.7646820504950833,0.11989041370325489,0.0013699358311871949,1.0
Sabine,Poverty,% POV ASIAN,6.37817509236206,1.0,0.00216521340581962,0.0
San Augustine,Poverty,% POV ASIAN,6.37817509236206,1.0,0.0017327834796118608,0.0
San Jacinto,Poverty,% POV ASIAN,6.37817509236206,1.0,0.005996682610296061,0.0
San Patricio,Poverty,% POV ASIAN,3.79369990763794,0.5947939422642913,0.008949517559287436,1.0
San Saba,Poverty,% POV ASIAN,6.37817509236206,1.0,0.0012539592495801923,0.0
Schleicher,Poverty,% POV ASIAN,6.37817509236206,1.0,0.000536379427700009,0.0
Scurry,Poverty,% POV ASIAN,6.37817509236206,1.0,0.0037054167563511024,1.0
Shackelford,Poverty,% POV ASIAN,6.37817509236206,1.0,0.000679501478175654,0.0
Shelby,Poverty,% POV ASIAN,6.37817509236206,1.0,0.005256999841782789,1.0
Sherman,Poverty,% POV ASIAN,6.37817509236206,1.0,0.0006088158171609241,0.0
Smith,Poverty,% POV ASIAN,0.2051393780763453,0.03216270721730454,0.0016433467987872813,1.0
Somervell,Poverty,% POV ASIAN,6.37817509236206,1.0,0.0020144319183919147,0.0
Starr,Poverty,% POV ASIAN,0.4958221511855889,0.07773730636202537,0.0011214385678812054,1.0
Stephens,Poverty,% POV ASIAN,8.62182490763794,1.3517698687768351,0.002692282804478978,1.0
Sterling,Poverty,% POV ASIAN,6.37817509236206,1.0,0.00030024992852077203,0.0
Stonewall,Poverty,% POV ASIAN,6.37817509236206,1.0,0.00027245711443758103,0.0
Sutton,Poverty,% POV ASIAN,6.37817509236206,1.0,0.000737932040067087,0.0
Swisher,Poverty,% POV ASIAN,1.6148417590287272,0.25318241278175624,0.00038624015112551,0.0
Tarrant,Poverty,% POV ASIAN,4.623141871923655,0.7248377168980391,0.33479868961645004,1.0
Taylor,Poverty,% POV ASIAN,4.706702956418429,0.7379388129458474,0.02312684736796713,1.0
Terrell,Poverty,% POV ASIAN,6.37817509236206,1.0,0.00016631920238759966,0.0
Terry,Poverty,% POV ASIAN,6.37817509236206,1.0,0.002589108530852226,1.0
Throckmorton,Poverty,% POV ASIAN,6.37817509236206,1.0,0.00031513112031334676,0.0
Titus,Poverty,% POV ASIAN,1.6192862034731714,0.253879233483616,0.001736058306602594,1.0
Tom Green,Poverty,% POV ASIAN,2.0247878706009033,0.3174556736496009,0.008336888590923259,1.0
Travis,Poverty,% POV ASIAN,4.327204217982768,0.6784392330597268,0.19155467429984283,1.0
Trinity,Poverty,% POV ASIAN,6.37817509236206,1.0,0.002976676040626488,0.0
Tyler,Poverty,% POV ASIAN,10.288491574304608,1.6130776319742615,0.006988844702877129,0.0
Upshur,Poverty,% POV ASIAN,12.60782490763794,1.9767135152397997,0.01768930968223733,1.0
Upton,Poverty,% POV ASIAN,6.37817509236206,1.0,0.000723926212497605,0.0
Uvalde,Poverty,% POV ASIAN,6.37817509236206,1.0,0.00537561169401184,1.0
Val Verde,Poverty,% POV ASIAN,6.37817509236206,1.0,0.010413770480021472,1.0
Van Zandt,Poverty,% POV ASIAN,6.37817509236206,1.0,0.013030015301789568,0.0
Victoria,Poverty,% POV ASIAN,5.51137509236206,0.8640990585162827,0.017268454885237212,1.0
Walker,Poverty,% POV ASIAN,31.64432490763794,4.961344655704481,0.0829509869516785,1.0
Waller,Poverty,% POV ASIAN,6.540006725819758,1.0253727172920502,0.012744212845260746,1.0
Ward,Poverty,% POV ASIAN,6.37817509236206,1.0,0.0025481852534226454,1.0
Washington,Poverty,% POV ASIAN,3.064047129860162,0.48039558110115144,0.0037641895377990746,1.0
Webb,Poverty,% POV ASIAN,0.36817509236206014,0.05772420591008142,0.003374297882645651,1.0
Wharton,Poverty,% POV ASIAN,10.288491574304608,1.6130776319742615,0.014674526431892225,1.0
Wheeler,Poverty,% POV ASIAN,6.37817509236206,1.0,0.0010920168683080558,0.0
Wichita,Poverty,% POV ASIAN,10.72591581672885,1.681659042187986,0.04760287480541855,1.0
Wilbarger,Poverty,% POV ASIAN,1.37817509236206,0.2160767104077216,0.0006093805511730171,1.0
Willacy,Poverty,% POV ASIAN,6.37817509236206,1.0,0.004412711048609947,1.0
Williamson,Poverty,% POV ASIAN,1.7606195368065043,0.27603813180275766,0.036789788948290936,1.0
Wilson,Poverty,% POV ASIAN,8.645158240971272,1.3554281774615988,0.014757900705674192,1.0
Winkler,Poverty,% POV ASIAN,6.37817509236206,1.0,0.0017049906655286697,1.0
Wise,Poverty,% POV ASIAN,5.85755009236206,0.918373987471204,0.01379351749853468,1.0
Wood,Poverty,% POV ASIAN,4.35817509236206,0.6832949910047196,0.006705508195053185,1.0
Yoakum,Poverty,% POV ASIAN,6.37817509236206,1.0,0.0016837630831186736,0.0
Young,Poverty,% POV ASIAN,13.62182490763794,2.1356931583691137,0.008350631033567302,1.0
Zapata,Poverty,% POV ASIAN,6.37817509236206,1.0,0.003039483423633384,1.0
Zavala,Poverty,% POV ASIAN,6.37817509236206,1.0,0.0021161930093264326,1.0
Anderson,Poverty,% POV BLACK,1.6517355627907406,0.08104384739245399,0.003282588418141874,1.0
Andrews,Poverty,% POV BLACK,20.38076443720926,1.0,0.013013652527015192,1.0
Angelina,Poverty,% POV BLACK,5.910764437209258,0.2900168173485165,0.017521231376125015,1.0
Aransas,Poverty,% POV BLACK,11.289855346300167,0.5539466088763689,0.009230915679621542,1.0
Archer,Poverty,% POV BLACK,10.857431103875927,0.5327293359052551,0.003188843538402083,1.0
Armstrong,Poverty,% POV BLACK,20.38076443720926,1.0,0.001292274576567656,0.0
Atascosa,Poverty,% POV BLACK,12.688456744901565,0.6225702075107737,0.02132400693293394,1.0
Austin,Poverty,% POV BLACK,10.977985562790742,0.5386444456787981,0.011362846573667203,1.0
Bailey,Poverty,% POV BLACK,20.38076443720926,1.0,0.004827848309860983,1.0
Bandera,Poverty,% POV BLACK,6.617907294352115,0.3247133989866332,0.004734563345319371,0.0
Bastrop,Poverty,% POV BLACK,4.218383484828305,0.2069786684314344,0.014070715110291373,1.0
Baylor,Poverty,% POV BLACK,29.61923556279074,1.4532936511799706,0.003521352070700736,0.0
Bee,Poverty,% POV BLACK,7.081875548320369,0.3474784064228207,0.007543975968243957,1.0
Bell,Poverty,% POV BLACK,1.8728574604650703,0.09189338634647999,0.023817577043421048,1.0
Bexar,Poverty,% POV BLACK,0.3826764230057904,0.01877635278032733,0.02638238425827637,1.0
Blanco,Poverty,% POV BLACK,4.619235562790742,0.2266468255899853,0.0018026677869587588,0.0
Borden,Poverty,% POV BLACK,20.38076443720926,1.0,0.0004412474338821379,0.0
Bosque,Poverty,% POV BLACK,13.710764437209258,0.6727306269325919,0.008578271769678713,0.0
Bowie,Poverty,% POV BLACK,0.6773028987477225,0.033232458028471565,0.0021587298019632773,1.0
Brazoria,Poverty,% POV BLACK,8.524738796183618,0.4182737513328971,0.108815954134637,1.0
Brazos,Poverty,% POV BLACK,10.207013340568519,0.5008160205185203,0.08189673039846669,1.0
Brewster,Poverty,% POV BLACK,12.952568896124077,0.6355291007866471,0.004242381352234548,1.0
Briscoe,Poverty,% POV BLACK,67.11923556279075,3.293263889564949,0.0033046941124041085,0.0
Brooks,Poverty,% POV BLACK,29.61923556279074,1.4532936511799706,0.007191078572086121,1.0
Brown,Poverty,% POV BLACK,5.449225975670798,0.267371029799163,0.007122544317465872,1.0
Burleson,Poverty,% POV BLACK,0.9178069913621698,0.04503300129834803,0.0005555607345011192,0.0
Burnet,Poverty,% POV BLACK,2.3807644372092582,0.11681428557521058,0.004013243905354386,1.0
Caldwell,Poverty,% POV BLACK,13.754690108245285,0.674885878330122,0.0216538428311662,1.0
Calhoun,Poverty,% POV BLACK,12.233264437209257,0.6002357995402238,0.008439183028670525,1.0
Callahan,Poverty,% POV BLACK,14.107431103875925,0.692193423231953,0.006635205802797684,0.0
Cameron,Poverty,% POV BLACK,12.742597770542591,0.6252266842002437,0.1840729493241617,1.0
Camp,Poverty,% POV BLACK,2.059235562790743,0.10103819064957087,0.0008806347813441859,0.0
Carson,Poverty,% POV BLACK,29.61923556279074,1.4532936511799706,0.005901440540998318,0.0
Cass,Poverty,% POV BLACK,9.92812445167963,0.4871320937086052,0.009692658325959648,1.0
Castro,Poverty,% POV BLACK,14.497431103875925,0.7113291137111568,0.003666484292689628,0.0
Chambers,Poverty,% POV BLACK,10.060764437209256,0.49364019039645396,0.016076033705856335,1.0
Cherokee,Poverty,% POV BLACK,2.9071930086378295,0.1426439630169197,0.00502851971544754,1.0
Childress,Poverty,% POV BLACK,2.0492355627907415,0.1005475319193348,0.00046855355421459904,1.0
