zip,type,decommissioned,primary_city,acceptable_cities,unacceptable_cities,state,county,timezone,area_codes,world_region,country,latitude,longitude,irs_estimated_population
78654,STANDARD,0,Marble Falls,"Granite Shls, Granite Shoals, Highland Haven, Highland Havn, Meadowlakes",,TX,Burnet County,America/Chicago,"325, 512, 737, 830",NA,US,30.57,-98.27,18000
78655,STANDARD,0,Martindale,,,TX,Caldwell County,America/Chicago,"512, 737, 830",NA,US,29.84,-97.84,2640
78656,STANDARD,0,Maxwell,,Reedville,TX,Caldwell County,America/Chicago,"512, 737",NA,US,29.9,-97.81,2350
78657,STANDARD,0,Horseshoe Bay,"Cottonwd Shrs, Cottonwood Shores, Marble Falls",,TX,Llano County,America/Chicago,"325, 830",NA,US,30.53,-98.38,6280
78658,PO BOX,0,Ottine,,,TX,Gonzales County,America/Chicago,830,NA,US,29.6,-97.62,32
78659,STANDARD,0,Paige,,"Hills, Manheim",TX,Bastrop County,America/Chicago,"512, 737, 979",NA,US,30.21,-97.11,3580
78660,STANDARD,0,Pflugerville,,,TX,Travis County,America/Chicago,"512, 737",NA,US,30.44,-97.62,106660
78661,PO BOX,0,Prairie Lea,,,TX,Caldwell County,America/Chicago,"512, 737, 830",NA,US,29.73,-97.76,447
78662,STANDARD,0,Red Rock,,,TX,Bastrop County,America/Chicago,"512, 737",NA,US,29.93,-97.41,2530
78663,STANDARD,0,Round Mountain,"Cypress Mill, Round Mtn",,TX,Blanco County,America/Chicago,"325, 512, 737, 830",NA,US,30.42,-98.31,790
78664,STANDARD,0,Round Rock,,"Old Round Rock, Three Point",TX,Williamson County,America/Chicago,"512, 737",NA,US,30.51,-97.67,53410
78665,STANDARD,0,Round Rock,,,TX,Williamson County,America/Chicago,"512, 737",NA,US,30.54,-97.64,58710
78666,STANDARD,0,San Marcos,,,TX,Hays County,America/Chicago,"512, 737, 830",NA,US,29.88,-97.92,56560
78667,PO BOX,0,San Marcos,,,TX,Hays County,America/Chicago,512,NA,US,29.88,-97.92,1772
78669,STANDARD,0,Spicewood,"Briarcliff, Double Horn",,TX,Travis County,America/Chicago,"512, 737, 830",NA,US,30.48,-98.16,11850
78670,PO BOX,0,Staples,,,TX,Guadalupe County,America/Chicago,"512, 737, 830",NA,US,29.76,-97.85,333
78671,STANDARD,0,Stonewall,Albert,,TX,Gillespie County,America/Chicago,830,NA,US,30.22,-98.63,710
78672,STANDARD,0,Tow,,,TX,Llano County,America/Chicago,"325, 512, 737",NA,US,30.88,-98.46,760
78673,PO BOX,0,Walburg,,,TX,Williamson County,America/Chicago,512,NA,US,30.75,-97.59,142
78674,PO BOX,0,Weir,,,TX,Williamson County,America/Chicago,"512, 737",NA,US,30.67,-97.6,427
78675,STANDARD,0,Willow City,,,TX,Gillespie County,America/Chicago,"325, 830",NA,US,30.43,-98.71,166
78676,STANDARD,0,Wimberley,Woodcreek,Pioneer Town,TX,Hays County,America/Chicago,"512, 737, 830",NA,US,29.99,-98.1,13990
78677,STANDARD,0,Wrightsboro,,,TX,Gonzales County,America/Chicago,830,NA,US,29.35,-97.59,50
78680,PO BOX,0,Round Rock,,,TX,Williamson County,America/Chicago,512,NA,US,30.51,-97.67,1062
78681,STANDARD,0,Round Rock,Austin,,TX,Williamson County,America/Chicago,"512, 737",NA,US,30.53,-97.73,53710
78682,UNIQUE,0,Round Rock,,Dell Computers,TX,Williamson County,America/Chicago,512,NA,US,30.51,-97.67,46
78683,PO BOX,0,Round Rock,,,TX,Williamson County,America/Chicago,512,NA,US,30.51,-97.67,665
78691,PO BOX,0,Pflugerville,,,TX,Travis County,America/Chicago,512,NA,US,30.44,-97.62,1220
78701,STANDARD,0,Austin,,,TX,Travis County,America/Chicago,"512, 737",NA,US,30.26,-97.74,8370
78702,STANDARD,0,Austin,,,TX,Travis County,America/Chicago,"512, 737",NA,US,30.26,-97.71,20720
78703,STANDARD,0,Austin,,Tarrytown,TX,Travis County,America/Chicago,"512, 737",NA,US,30.29,-97.77,18050
78704,STANDARD,0,Austin,,Travis Heights,TX,Travis County,America/Chicago,"512, 737",NA,US,30.24,-97.77,37100
78705,STANDARD,0,Austin,,,TX,Travis County,America/Chicago,"512, 737",NA,US,30.29,-97.74,7140
78708,PO BOX,0,Austin,,,TX,Travis County,America/Chicago,512,NA,US,30.26,-97.74,735
78709,PO BOX,0,Austin,,,TX,Travis County,America/Chicago,512,NA,US,30.26,-97.74,807
78710,STANDARD,0,Austin,,,TX,Travis County,America/Chicago,512,NA,US,30.26,-97.74,0
78711,PO BOX,0,Austin,,,TX,Travis County,America/Chicago,512,NA,US,30.26,-97.74,401
78712,STANDARD,0,Austin,,"The University Of Texas, University Of Texas, UT",TX,Travis County,America/Chicago,"512, 737",NA,US,30.28,-97.73,42
78713,PO BOX,0,Austin,,,TX,Travis County,America/Chicago,512,NA,US,30.26,-97.74,293
78714,PO BOX,0,Austin,,,TX,Travis County,America/Chicago,512,NA,US,30.26,-97.74,1176
78715,PO BOX,0,Austin,,,TX,Travis County,America/Chicago,512,NA,US,30.26,-97.74,942
78716,PO BOX,0,Austin,,,TX,Travis County,America/Chicago,512,NA,US,30.26,-97.74,914
78717,STANDARD,0,Austin,,Brushy Creek,TX,Williamson County,America/Chicago,"512, 737",NA,US,30.49,-97.75,35280
78718,PO BOX,0,Austin,,,TX,Travis County,America/Chicago,512,NA,US,30.26,-97.74,292
78719,STANDARD,0,Austin,,Moores Crossing,TX,Travis County,America/Chicago,"512, 737",NA,US,30.18,-97.68,1780
78720,PO BOX,0,Austin,,,TX,Travis County,America/Chicago,512,NA,US,30.26,-97.74,1234
78721,STANDARD,0,Austin,,,TX,Travis County,America/Chicago,"512, 737",NA,US,30.27,-97.68,9510
78722,STANDARD,0,Austin,,,TX,Travis County,America/Chicago,"512, 737",NA,US,30.29,-97.71,5090
78723,STANDARD,0,Austin,,,TX,Travis County,America/Chicago,"512, 737",NA,US,30.3,-97.69,27180
78724,STANDARD,0,Austin,,,TX,Travis County,America/Chicago,"512, 737",NA,US,30.3,-97.62,26280
78725,STANDARD,0,Austin,,Hornsby Bend,TX,Travis County,America/Chicago,"512, 737",NA,US,30.23,-97.61,10500
78726,STANDARD,0,Austin,,,TX,Travis County,America/Chicago,"512, 737",NA,US,30.43,-97.84,13530
78727,STANDARD,0,Austin,,,TX,Travis County,America/Chicago,"512, 737",NA,US,30.43,-97.72,25870
78728,STANDARD,0,Austin,,,TX,Travis County,America/Chicago,"512, 737",NA,US,30.45,-97.69,21590
78729,STANDARD,0,Austin,,Jollyville,TX,Williamson County,America/Chicago,"512, 737",NA,US,30.46,-97.76,25950
78730,STANDARD,0,Austin,,,TX,Travis County,America/Chicago,"512, 737",NA,US,30.37,-97.84,8820
78731,STANDARD,0,Austin,,Camp Mabry,TX,Travis County,America/Chicago,"512, 737",NA,US,30.35,-97.77,24670
78732,STANDARD,0,Austin,,"Four Points, Marshall Ford",TX,Travis County,America/Chicago,"512, 737",NA,US,30.38,-97.9,17710
78733,STANDARD,0,Austin,"Bee Cave, Bee Caves",,TX,Travis County,America/Chicago,"512, 737",NA,US,30.32,-97.88,9010
78734,STANDARD,0,Austin,"Bee Cave, Bee Caves, Lakeway",Hudson Bend,TX,Travis County,America/Chicago,"512, 737",NA,US,30.38,-97.95,21330
78735,STANDARD,0,Austin,Sunset Valley,Oak Hill,TX,Travis County,America/Chicago,"512, 737",NA,US,30.27,-97.87,17730
78736,STANDARD,0,Austin,"Bee Cave, Bee Caves","Circleville, Oak Hill",TX,Travis County,America/Chicago,"512, 737",NA,US,30.26,-97.96,8430
78737,STANDARD,0,Austin,,,TX,Hays County,America/Chicago,"512, 737",NA,US,30.19,-97.96,22370
78738,STANDARD,0,Austin,"Bee Cave, Bee Caves, Lakeway, The Hills, Village Of The Hills, Vlg O The Hls",,TX,Travis County,America/Chicago,"512, 737",NA,US,30.32,-97.96,30180
78739,STANDARD,0,Austin,,,TX,Travis County,America/Chicago,"512, 737",NA,US,30.18,-97.89,21660
78741,STANDARD,0,Austin,,Montopolis,TX,Travis County,America/Chicago,"512, 737",NA,US,30.23,-97.71,32900
78742,STANDARD,0,Austin,,,TX,Travis County,America/Chicago,"512, 737",NA,US,30.24,-97.66,700
78744,STANDARD,0,Austin,,"Bluff Springs, Colton, Pilot Knob",TX,Travis County,America/Chicago,"512, 737",NA,US,30.18,-97.73,43520
78745,STANDARD,0,Austin,Sunset Valley,,TX,Travis County,America/Chicago,"512, 737",NA,US,30.21,-97.8,47910
78746,STANDARD,0,Austin,"Rollingwood, W Lake Hills, West Lake Hills, West Lake Hls",,TX,Travis County,America/Chicago,"512, 737",NA,US,30.3,-97.81,26850
78747,STANDARD,0,Austin,,,TX,Travis County,America/Chicago,"512, 737",NA,US,30.13,-97.74,20710
78748,STANDARD,0,Austin,,San Leanna,TX,Travis County,America/Chicago,"512, 737",NA,US,30.17,-97.82,46680
78749,STANDARD,0,Austin,,Oak Hill,TX,Travis County,America/Chicago,"512, 737",NA,US,30.22,-97.86,31420
78750,STANDARD,0,Austin,,,TX,Travis County,America/Chicago,"512, 737",NA,US,30.42,-97.8,25910
78751,STANDARD,0,Austin,,,TX,Travis County,America/Chicago,"512, 737",NA,US,30.31,-97.72,11410
78752,STANDARD,0,Austin,,,TX,Travis County,America/Chicago,"512, 737",NA,US,30.33,-97.7,13790
78753,STANDARD,0,Austin,,Dessau,TX,Travis County,America/Chicago,"512, 737",NA,US,30.38,-97.67,43320
78754,STANDARD,0,Austin,,"Dell Computers, Sprinkle",TX,Travis County,America/Chicago,"512, 737",NA,US,30.36,-97.64,24820
78755,PO BOX,0,Austin,,,TX,Travis County,America/Chicago,512,NA,US,30.26,-97.74,763
78756,STANDARD,0,Austin,,,TX,Travis County,America/Chicago,"512, 737",NA,US,30.32,-97.74,7010
78757,STANDARD,0,Austin,,,TX,Travis County,America/Chicago,"512, 737",NA,US,30.35,-97.73,20700
78758,STANDARD,0,Austin,,,TX,Travis County,America/Chicago,"512, 737",NA,US,30.39,-97.71,36430
78759,STANDARD,0,Austin,,Balcones,TX,Travis County,America/Chicago,"512, 737",NA,US,30.4,-97.76,36720
78760,PO BOX,0,Austin,,,TX,Travis County,America/Chicago,512,NA,US,30.26,-97.74,955
78761,PO BOX,0,Austin,,,TX,Travis County,America/Chicago,512,NA,US,30.26,-97.74,1066
78762,PO BOX,0,Austin,,,TX,Travis County,America/Chicago,512,NA,US,30.26,-97.74,367
78763,PO BOX,0,Austin,,,TX,Travis County,America/Chicago,512,NA,US,30.26,-97.74,647
78764,PO BOX,0,Austin,,,TX,Travis County,America/Chicago,512,NA,US,30.26,-97.74,219
78765,PO BOX,0,Austin,,,TX,Travis County,America/Chicago,512,NA,US,30.26,-97.74,501
78766,PO BOX,0,Austin,,,TX,Travis County,America/Chicago,512,NA,US,30.26,-97.74,702
78767,PO BOX,0,Austin,,,TX,Travis County,America/Chicago,512,NA,US,30.26,-97.74,702
78768,PO BOX,0,Austin,,,TX,Travis County,America/Chicago,512,NA,US,30.26,-97.74,824
78769,PO BOX,1,Austin,,,TX,Travis County,America/Chicago,512,NA,US,30.26,-97.74,0
78772,UNIQUE,0,Austin,,Veterans Administration,TX,Travis County,America/Chicago,512,NA,US,30.26,-97.74,0
78773,UNIQUE,0,Austin,,Dept Of Public Safety,TX,Travis County,America/Chicago,512,NA,US,30.26,-97.74,23
78774,UNIQUE,0,Austin,,State Comptroller,TX,Travis County,America/Chicago,512,NA,US,30.26,-97.74,0
78778,UNIQUE,0,Austin,,Tx Workforce Commission,TX,Travis County,America/Chicago,512,NA,US,30.26,-97.74,0
78779,UNIQUE,0,Austin,,Tx Dept Of Motor Vehicles,TX,Travis County,America/Chicago,512,NA,US,30.26,-97.74,0
78780,UNIQUE,1,Austin,,Jp Morgan Chase,TX,Travis County,America/Chicago,512,NA,US,30.26,-97.74,0
78781,UNIQUE,1,Austin,,Ncnb Nations Bank,TX,Travis County,America/Chicago,512,NA,US,30.26,-97.74,0
78783,UNIQUE,0,Austin,,City Water And Light Dept,TX,Travis County,America/Chicago,512,NA,US,30.26,-97.74,0
78785,UNIQUE,1,Austin,,Southern Union Gas Company,TX,Travis County,America/Chicago,512,NA,US,30.26,-97.74,0
78786,UNIQUE,1,Austin,,State Board Of Insurance,TX,Travis County,America/Chicago,512,NA,US,30.35,-97.65,0
78788,UNIQUE,1,Austin,,Irs Service Center,TX,Travis County,America/Chicago,512,NA,US,30.26,-97.74,0
78789,UNIQUE,1,Austin,,Capital Natl Tx Commrc Bank,TX,Travis County,America/Chicago,512,NA,US,30.26,-97.74,0
78798,STANDARD,1,Austin,,Dell Computers,TX,Travis County,America/Chicago,512,NA,US,30.37,-97.68,0
78799,STANDARD,0,Austin,,Rmx,TX,Travis County,America/Chicago,512,NA,US,30.27,-97.74,0
78801,STANDARD,0,Uvalde,,,TX,Uvalde County,America/Chicago,830,NA,US,29.21,-99.78,17850
78802,PO BOX,0,Uvalde,,,TX,Uvalde County,America/Chicago,830,NA,US,29.15,-99.92,2989
78827,STANDARD,0,Asherton,,,TX,Dimmit County,America/Chicago,830,NA,US,28.44,-99.76,940
78828,STANDARD,0,Barksdale,,Vance,TX,Edwards County,America/Chicago,830,NA,US,29.84,-100.01,210
78829,STANDARD,0,Batesville,,,TX,Zavala County,America/Chicago,830,NA,US,28.94,-99.61,850
78830,STANDARD,0,Big Wells,,,TX,Dimmit County,America/Chicago,830,NA,US,28.52,-99.48,520
78832,STANDARD,0,Brackettville,,,TX,Kinney County,America/Chicago,830,NA,US,29.31,-100.41,2670
78833,STANDARD,0,Camp Wood,,,TX,Real County,America/Chicago,830,NA,US,29.66,-100.01,1210
78834,STANDARD,0,Carrizo Springs,Carrizo Spgs,Brundage,TX,Dimmit County,America/Chicago,830,NA,US,28.52,-99.85,6620
78836,PO BOX,0,Catarina,,,TX,Dimmit County,America/Chicago,"830, 956",NA,US,28.35,-99.61,156
78837,STANDARD,0,Comstock,,,TX,Val Verde County,America/Chicago,"325, 432, 830",NA,US,29.68,-101.16,318
78838,STANDARD,0,Concan,,,TX,Uvalde County,America/Chicago,830,NA,US,29.51,-99.73,510
78839,STANDARD,0,Crystal City,,,TX,Zavala County,America/Chicago,830,NA,US,28.68,-99.82,6740
78840,STANDARD,0,Del Rio,Laughlin AFB,,TX,Val Verde County,America/Chicago,"325, 432, 830",NA,US,29.37,-100.89,44210
78841,PO BOX,0,Del Rio,,,TX,Val Verde County,America/Chicago,432,NA,US,29.84,-101.47,2135
78842,PO BOX,0,Del Rio,,,TX,Val Verde County,America/Chicago,830,NA,US,29.64,-101.01,1733
78843,STANDARD,0,Laughlin AFB,Del Rio,,TX,Val Verde County,America/Chicago,830,NA,US,29.35,-100.78,397
78847,UNIQUE,0,Del Rio,,Carolina Redemption Services,TX,Val Verde County,America/Chicago,432,NA,US,29.37,-100.89,0
78850,STANDARD,0,D Hanis,,,TX,Medina County,America/Chicago,830,NA,US,29.35,-99.31,1100
78851,STANDARD,0,Dryden,,,TX,Terrell County,America/Chicago,"325, 432",NA,US,30.03,-101.97,50
78852,STANDARD,0,Eagle Pass,,,TX,Maverick County,America/Chicago,830,NA,US,28.7,-100.49,51080
78853,PO BOX,0,Eagle Pass,,,TX,Maverick County,America/Chicago,830,NA,US,28.7,-100.49,11336
78860,PO BOX,0,El Indio,,,TX,Maverick County,America/Chicago,"830, 956",NA,US,28.51,-100.31,245
78861,STANDARD,0,Hondo,Dunlay,,TX,Medina County,America/Chicago,830,NA,US,29.35,-99.15,10830
78870,STANDARD,0,Knippa,,,TX,Uvalde County,America/Chicago,830,NA,US,29.3,-99.63,800
78871,PO BOX,0,Langtry,,,TX,Val Verde County,America/Chicago,"325, 432, 830",NA,US,29.81,-101.56,55
78872,PO BOX,0,La Pryor,,,TX,Zavala County,America/Chicago,830,NA,US,28.94,-99.84,1641
78873,STANDARD,0,Leakey,,,TX,Real County,America/Chicago,830,NA,US,29.72,-99.76,1650
78877,STANDARD,0,Quemado,Spofford,,TX,Maverick County,America/Chicago,830,NA,US,28.95,-100.63,830
78879,STANDARD,0,Rio Frio,,,TX,Real County,America/Chicago,830,NA,US,29.63,-99.73,270
78880,STANDARD,0,Rocksprings,,,TX,Edwards County,America/Chicago,"325, 830",NA,US,30.01,-100.21,1390
78881,STANDARD,0,Sabinal,,,TX,Uvalde County,America/Chicago,830,NA,US,29.32,-99.46,1820
78883,STANDARD,0,Tarpley,,,TX,Bandera County,America/Chicago,830,NA,US,29.63,-99.28,290
78884,STANDARD,0,Utopia,,,TX,Uvalde County,America/Chicago,830,NA,US,29.61,-99.53,1070
78885,STANDARD,0,Vanderpool,,,TX,Bandera County,America/Chicago,830,NA,US,29.81,-99.54,149
78886,STANDARD,0,Yancey,,,TX,Medina County,America/Chicago,830,NA,US,29.16,-99.19,500
78931,STANDARD,0,Bleiblerville,,,TX,Austin County,America/Chicago,979,NA,US,30.02,-96.44,240
78932,STANDARD,0,Carmine,,,TX,Fayette County,America/Chicago,979,NA,US,30.14,-96.68,820
78933,STANDARD,0,Cat Spring,,,TX,Austin County,America/Chicago,979,NA,US,29.84,-96.32,1400
78934,STANDARD,0,Columbus,,Hillcrest,TX,Colorado County,America/Chicago,979,NA,US,29.7,-96.55,6320
78935,STANDARD,0,Alleyton,,,TX,Colorado County,America/Chicago,979,NA,US,29.74,-96.46,880
78938,STANDARD,0,Ellinger,,,TX,Fayette County,America/Chicago,979,NA,US,29.83,-96.7,320
78940,STANDARD,0,Fayetteville,,Shelby,TX,Fayette County,America/Chicago,979,NA,US,29.9,-96.67,1820
78941,STANDARD,0,Flatonia,,"Cistern, Floy, Kovar, Praha",TX,Fayette County,America/Chicago,"361, 512, 737, 830, 979",NA,US,29.68,-97.1,2900
78942,STANDARD,0,Giddings,,,TX,Lee County,America/Chicago,"512, 737, 979",NA,US,30.18,-96.92,8600
78943,STANDARD,0,Glidden,,,TX,Colorado County,America/Chicago,979,NA,US,29.7,-96.6,380
78944,STANDARD,0,Industry,,Welcome,TX,Austin County,America/Chicago,979,NA,US,29.99,-96.49,650
78945,STANDARD,0,La Grange,Winchester,"Ammansville, Halsted, Holman, Mullins Prairie, Oquinn, Rabbs Prairie, Rutersville",TX,Fayette County,America/Chicago,"361, 512, 737, 979",NA,US,29.9,-96.87,9650
78946,STANDARD,0,Ledbetter,,"Nechanitz, Post Oak, Waldeck",TX,Lee County,America/Chicago,979,NA,US,30.23,-96.76,1030
78947,STANDARD,0,Lexington,,"Blue, Leo, Tanglewood",TX,Lee County,America/Chicago,"512, 737, 979",NA,US,30.41,-97,4410
78948,STANDARD,0,Lincoln,,"Doak Springs, Fedor, Loebau",TX,Lee County,America/Chicago,979,NA,US,30.31,-96.97,770
78949,STANDARD,0,Muldoon,,Stellar,TX,Fayette County,America/Chicago,"361, 512, 737, 979",NA,US,29.81,-97.06,450
78950,STANDARD,0,New Ulm,,,TX,Austin County,America/Chicago,979,NA,US,29.87,-96.49,1850
78951,PO BOX,0,Oakland,,,TX,Colorado County,America/Chicago,"361, 979",NA,US,29.59,-96.82,42
78952,PO BOX,0,Plum,,,TX,Fayette County,America/Chicago,979,NA,US,29.92,-96.95,182
78953,STANDARD,0,Rosanky,,"Delhi, Jeddo, String Prairie",TX,Bastrop County,America/Chicago,"361, 512, 737, 830",NA,US,29.93,-97.3,1090
78954,STANDARD,0,Round Top,,Walhalla,TX,Fayette County,America/Chicago,979,NA,US,30.06,-96.69,1040
78956,STANDARD,0,Schulenburg,,"Dubina, Engle, Freyburg, Glecker, High Hill, Moravia, Swiss Alp",TX,Fayette County,America/Chicago,"361, 979",NA,US,29.68,-96.9,4760
78957,STANDARD,0,Smithville,,"Kirtley, Upton",TX,Bastrop County,America/Chicago,"361, 512, 737, 979",NA,US,30,-97.15,8700
78959,STANDARD,0,Waelder,,Thompsonville,TX,Gonzales County,America/Chicago,"361, 512, 737, 830",NA,US,29.69,-97.29,1820
78960,PO BOX,0,Warda,,,TX,Fayette County,America/Chicago,979,NA,US,30.05,-96.92,161
78961,PO BOX,0,Warrenton,Round Top,,TX,Fayette County,America/Chicago,979,NA,US,30.06,-96.69,0
78962,STANDARD,0,Weimar,,"Borden, Osage",TX,Colorado County,America/Chicago,"361, 979",NA,US,29.7,-96.77,4400
78963,STANDARD,0,West Point,,,TX,Fayette County,America/Chicago,979,NA,US,29.96,-97.03,880
79001,STANDARD,0,Adrian,,,TX,Oldham County,America/Chicago,806,NA,US,35.27,-102.66,250
79002,PO BOX,0,Alanreed,,,TX,Gray County,America/Chicago,806,NA,US,35.21,-100.73,40
79003,PO BOX,0,Allison,,,TX,Wheeler County,America/Chicago,"580, 806",NA,US,35.6,-100.1,157
79005,STANDARD,0,Booker,,,TX,Lipscomb County,America/Chicago,"580, 806",NA,US,36.45,-100.54,1340
79007,STANDARD,0,Borger,Phillips,,TX,Hutchinson County,America/Chicago,806,NA,US,35.65,-101.4,11400
79008,PO BOX,0,Borger,,,TX,Hutchinson County,America/Chicago,806,NA,US,35.7,-101.42,1164
79009,STANDARD,0,Bovina,,,TX,Parmer County,America/Chicago,"575, 806",NA,US,34.51,-102.88,1850
79010,PO BOX,0,Boys Ranch,Valle De Oro,Prayer Town,TX,Potter County,America/Chicago,806,NA,US,35.51,-102.25,410
79011,STANDARD,0,Briscoe,,,TX,Wheeler County,America/Chicago,806,NA,US,35.58,-100.28,200
79012,PO BOX,0,Bushland,,,TX,Randall County,America/Chicago,806,NA,US,35.12,-102.11,750
79013,STANDARD,0,Cactus,,,TX,Moore County,America/Chicago,806,NA,US,36.04,-102,2790
79014,STANDARD,0,Canadian,Glazier,,TX,Hemphill County,America/Chicago,"580, 806",NA,US,35.91,-100.38,3330
79015,STANDARD,0,Canyon,,,TX,Randall County,America/Chicago,806,NA,US,34.98,-101.92,18900
79016,UNIQUE,0,Canyon,,West Texas A&M University,TX,Randall County,America/Chicago,806,NA,US,34.98,-101.91,165
79018,STANDARD,0,Channing,,Masterson,TX,Hartley County,America/Chicago,806,NA,US,35.68,-102.33,370
79019,STANDARD,0,Claude,,,TX,Armstrong County,America/Chicago,806,NA,US,35.1,-101.36,1640
79021,PO BOX,0,Cotton Center,,,TX,Hale County,America/Chicago,806,NA,US,33.99,-101.99,196
79022,STANDARD,0,Dalhart,,,TX,Dallam County,America/Chicago,"575, 580, 806",NA,US,36.06,-102.51,8920
79024,PO BOX,0,Darrouzett,,,TX,Lipscomb County,America/Chicago,"580, 806",NA,US,36.44,-100.32,320
79025,PO BOX,0,Dawn,,,TX,Deaf Smith County,America/Chicago,806,NA,US,34.94,-102.21,97
79027,STANDARD,0,Dimmitt,,,TX,Castro County,America/Chicago,806,NA,US,34.54,-102.31,3960
79029,STANDARD,0,Dumas,,,TX,Moore County,America/Chicago,806,NA,US,35.86,-101.96,14960
79031,STANDARD,0,Earth,,,TX,Lamb County,America/Chicago,806,NA,US,34.23,-102.4,980
79032,PO BOX,0,Edmonson,,,TX,Hale County,America/Chicago,806,NA,US,34.28,-101.89,184
79033,PO BOX,0,Farnsworth,,,TX,Ochiltree County,America/Chicago,806,NA,US,36.31,-100.98,106
79034,STANDARD,0,Follett,,,TX,Lipscomb County,America/Chicago,"580, 806",NA,US,36.43,-100.14,540
79035,STANDARD,0,Friona,Black,,TX,Parmer County,America/Chicago,"575, 806",NA,US,34.63,-102.72,4420
79036,STANDARD,0,Fritch,,,TX,Hutchinson County,America/Chicago,806,NA,US,35.64,-101.59,4160
79039,STANDARD,0,Groom,,,TX,Carson County,America/Chicago,806,NA,US,35.2,-101.1,670
79040,STANDARD,0,Gruver,,,TX,Hansford County,America/Chicago,"580, 806",NA,US,36.25,-101.41,1540
79041,STANDARD,0,Hale Center,,,TX,Hale County,America/Chicago,806,NA,US,34.06,-101.84,2490
79042,STANDARD,0,Happy,,,TX,Swisher County,America/Chicago,806,NA,US,34.74,-101.85,990
79043,STANDARD,0,Hart,,,TX,Castro County,America/Chicago,806,NA,US,34.38,-102.11,1080
79044,STANDARD,0,Hartley,,,TX,Hartley County,America/Chicago,806,NA,US,35.88,-102.39,860
79045,STANDARD,0,Hereford,,,TX,Deaf Smith County,America/Chicago,806,NA,US,34.82,-102.39,16620
79046,STANDARD,0,Higgins,,,TX,Lipscomb County,America/Chicago,"580, 806",NA,US,36.12,-100.02,330
79051,PO BOX,0,Kerrick,,,TX,Dallam County,America/Chicago,"580, 806",NA,US,36.48,-102.26,51
79052,STANDARD,0,Kress,,,TX,Swisher County,America/Chicago,806,NA,US,34.36,-101.74,960
79053,PO BOX,0,Lazbuddie,,,TX,Parmer County,America/Chicago,806,NA,US,34.39,-102.61,220
79054,PO BOX,0,Lefors,,,TX,Gray County,America/Chicago,806,NA,US,35.43,-100.8,604
79056,STANDARD,0,Lipscomb,,,TX,Lipscomb County,America/Chicago,806,NA,US,36.23,-100.27,49
79057,STANDARD,0,Mclean,,,TX,Gray County,America/Chicago,806,NA,US,35.23,-100.6,870
79058,STANDARD,0,Masterson,,,TX,Potter County,America/Chicago,806,NA,US,35.63,-101.96,21
79059,STANDARD,0,Miami,,,TX,Roberts County,America/Chicago,806,NA,US,35.69,-100.64,650
79061,STANDARD,0,Mobeetie,,Old Mobeetie,TX,Wheeler County,America/Chicago,806,NA,US,35.53,-100.44,310
79062,STANDARD,0,Morse,,,TX,Hansford County,America/Chicago,806,NA,US,36.06,-101.47,230
79063,STANDARD,0,Nazareth,,,TX,Castro County,America/Chicago,806,NA,US,34.54,-102.1,760
79064,STANDARD,0,Olton,,,TX,Lamb County,America/Chicago,806,NA,US,34.17,-102.13,2150
79065,STANDARD,0,Pampa,,,TX,Gray County,America/Chicago,806,NA,US,35.54,-100.96,16000
79066,PO BOX,0,Pampa,,,TX,Gray County,America/Chicago,806,NA,US,35.5,-101.03,1048
79068,STANDARD,0,Panhandle,,,TX,Carson County,America/Chicago,806,NA,US,35.34,-101.38,2780
79070,STANDARD,0,Perryton,,,TX,Ochiltree County,America/Chicago,"580, 806",NA,US,36.39,-100.8,8890
79072,STANDARD,0,Plainview,,,TX,Hale County,America/Chicago,806,NA,US,34.19,-101.72,20080
79073,PO BOX,0,Plainview,,,TX,Hale County,America/Chicago,806,NA,US,33.96,-101.95,1362
79077,PO BOX,0,Samnorwood,,,TX,Collingsworth County,America/Chicago,806,NA,US,35.05,-100.28,0
79078,PO BOX,0,Sanford,,,TX,Hutchinson County,America/Chicago,806,NA,US,35.7,-101.53,361
79079,STANDARD,0,Shamrock,Twitty,,TX,Wheeler County,America/Chicago,"580, 806",NA,US,35.21,-100.24,2050
